taxon_id	taxon_group
NCBITaxon:361950	LAND_PLANT
NCBITaxon:361952	LAND_PLANT
NCBITaxon:361954	LAND_PLANT
NCBITaxon:361956	LAND_PLANT
NCBITaxon:361961	LAND_PLANT
NCBITaxon:361963	LAND_PLANT
NCBITaxon:361966	LAND_PLANT
NCBITaxon:361969	LAND_PLANT
NCBITaxon:361972	LAND_PLANT
NCBITaxon:361979	LAND_PLANT
NCBITaxon:361986	LAND_PLANT
NCBITaxon:361990	LAND_PLANT
NCBITaxon:361991	LAND_PLANT
NCBITaxon:361995	LAND_PLANT
NCBITaxon:361997	LAND_PLANT
NCBITaxon:361998	LAND_PLANT
NCBITaxon:362220	LAND_PLANT
NCBITaxon:362221	LAND_PLANT
NCBITaxon:362242	ACTINOBACTERIAL
NCBITaxon:362257	ACTINOBACTERIAL
NCBITaxon:362341	LAND_PLANT
NCBITaxon:362345	LAND_PLANT
NCBITaxon:362347	LAND_PLANT
NCBITaxon:362352	LAND_PLANT
NCBITaxon:362357	LAND_PLANT
NCBITaxon:362360	LAND_PLANT
NCBITaxon:362394	LAND_PLANT
NCBITaxon:362396	LAND_PLANT
NCBITaxon:362615	FUNGAL
NCBITaxon:362626	LAND_PLANT
NCBITaxon:362630	LAND_PLANT
NCBITaxon:362636	LAND_PLANT
NCBITaxon:362638	LAND_PLANT
NCBITaxon:362639	LAND_PLANT
NCBITaxon:362643	LAND_PLANT
NCBITaxon:362646	LAND_PLANT
NCBITaxon:362723	LAND_PLANT
NCBITaxon:362728	LAND_PLANT
NCBITaxon:362788	LAND_PLANT
NCBITaxon:362792	LAND_PLANT
NCBITaxon:362796	LAND_PLANT
NCBITaxon:362809	LAND_PLANT
NCBITaxon:362895	LAND_PLANT
NCBITaxon:362896	LAND_PLANT
NCBITaxon:363198	LAND_PLANT
NCBITaxon:363212	LAND_PLANT
NCBITaxon:363316	OTHER_ANIMAL
NCBITaxon:363412	LAND_PLANT
NCBITaxon:363414	LAND_PLANT
NCBITaxon:363416	LAND_PLANT
NCBITaxon:363423	LAND_PLANT
NCBITaxon:363428	LAND_PLANT
NCBITaxon:363429	LAND_PLANT
NCBITaxon:363430	LAND_PLANT
NCBITaxon:363431	LAND_PLANT
NCBITaxon:363433	LAND_PLANT
NCBITaxon:363436	LAND_PLANT
NCBITaxon:363441	LAND_PLANT
NCBITaxon:363446	LAND_PLANT
NCBITaxon:363450	LAND_PLANT
NCBITaxon:363453	LAND_PLANT
NCBITaxon:363457	LAND_PLANT
NCBITaxon:363513	LAND_PLANT
NCBITaxon:363515	LAND_PLANT
NCBITaxon:363517	LAND_PLANT
NCBITaxon:363533	LAND_PLANT
NCBITaxon:363794	ALVEOLATE
NCBITaxon:363801	LAND_PLANT
NCBITaxon:363829	LAND_PLANT
NCBITaxon:363999	FUNGAL
NCBITaxon:364010	FUNGAL
NCBITaxon:364021	LAND_PLANT
NCBITaxon:364024	LAND_PLANT
NCBITaxon:364682	LAND_PLANT
NCBITaxon:364699	LAND_PLANT
NCBITaxon:364709	FUNGAL
NCBITaxon:364715	FUNGAL
NCBITaxon:364749	LAND_PLANT
NCBITaxon:364757	LAND_PLANT
NCBITaxon:364772	FUNGAL
NCBITaxon:364782	FUNGAL
NCBITaxon:365009	FUNGAL
NCBITaxon:365348	OTHER_BACTERIAL
NCBITaxon:365377	SPONGE
NCBITaxon:365472	LAND_PLANT
NCBITaxon:365537	LAND_PLANT
NCBITaxon:365544	LAND_PLANT
NCBITaxon:365545	LAND_PLANT
NCBITaxon:365546	LAND_PLANT
NCBITaxon:365553	LAND_PLANT
NCBITaxon:365555	LAND_PLANT
NCBITaxon:365560	LAND_PLANT
NCBITaxon:365562	LAND_PLANT
NCBITaxon:365563	LAND_PLANT
NCBITaxon:365568	LAND_PLANT
NCBITaxon:365571	LAND_PLANT
NCBITaxon:365576	LAND_PLANT
NCBITaxon:365577	LAND_PLANT
NCBITaxon:365727	LAND_PLANT
NCBITaxon:365730	LAND_PLANT
NCBITaxon:365762	LAND_PLANT
NCBITaxon:365776	LAND_PLANT
NCBITaxon:366450	LAND_PLANT
NCBITaxon:366602	OTHER_BACTERIAL
NCBITaxon:366643	LAND_PLANT
NCBITaxon:366663	LAND_PLANT
NCBITaxon:366665	LAND_PLANT
NCBITaxon:366670	LAND_PLANT
NCBITaxon:366940	RED_ALGAL
NCBITaxon:367057	RED_ALGAL
NCBITaxon:367097	FUNGAL
NCBITaxon:367110	FUNGAL
NCBITaxon:367322	LAND_PLANT
NCBITaxon:367329	LAND_PLANT
NCBITaxon:367335	LAND_PLANT
NCBITaxon:367337	LAND_PLANT
NCBITaxon:367362	LAND_PLANT
NCBITaxon:367363	LAND_PLANT
NCBITaxon:367364	LAND_PLANT
NCBITaxon:367483	LAND_PLANT
NCBITaxon:367484	LAND_PLANT
NCBITaxon:367485	LAND_PLANT
NCBITaxon:367681	LAND_PLANT
NCBITaxon:367779	ACTINOBACTERIAL
NCBITaxon:367782	LAND_PLANT
NCBITaxon:368320	LAND_PLANT
NCBITaxon:368355	LAND_PLANT
NCBITaxon:368386	LAND_PLANT
NCBITaxon:368619	FUNGAL
NCBITaxon:368676	LAND_PLANT
NCBITaxon:368691	LAND_PLANT
NCBITaxon:368738	LAND_PLANT
NCBITaxon:368749	LAND_PLANT
NCBITaxon:368759	LAND_PLANT
NCBITaxon:368762	LAND_PLANT
NCBITaxon:368764	LAND_PLANT
NCBITaxon:368785	LAND_PLANT
NCBITaxon:368868	LAND_PLANT
NCBITaxon:368878	LAND_PLANT
NCBITaxon:368921	LAND_PLANT
NCBITaxon:368926	LAND_PLANT
NCBITaxon:368998	LAND_PLANT
NCBITaxon:369001	LAND_PLANT
NCBITaxon:369002	LAND_PLANT
NCBITaxon:369019	LAND_PLANT
NCBITaxon:369020	LAND_PLANT
NCBITaxon:369028	LAND_PLANT
NCBITaxon:369091	OTHER_ANIMAL
NCBITaxon:369092	OTHER_ANIMAL
NCBITaxon:369397	LAND_PLANT
NCBITaxon:369631	CHORDATE
NCBITaxon:369723	ACTINOBACTERIAL
NCBITaxon:369786	LAND_PLANT
NCBITaxon:370292	FUNGAL
NCBITaxon:370342	LAND_PLANT
NCBITaxon:370361	LAND_PLANT
NCBITaxon:370423	OTHER_ANIMAL
NCBITaxon:370437	ACTINOBACTERIAL
NCBITaxon:370619	FUNGAL
NCBITaxon:370638	LAND_PLANT
NCBITaxon:370640	LAND_PLANT
NCBITaxon:370702	LAND_PLANT
NCBITaxon:370703	LAND_PLANT
NCBITaxon:370835	CHORDATE
NCBITaxon:370937	FUNGAL
NCBITaxon:370939	FUNGAL
NCBITaxon:370940	FUNGAL
NCBITaxon:370954	FUNGAL
NCBITaxon:370955	FUNGAL
NCBITaxon:370978	OTHER_BACTERIAL
NCBITaxon:371026	LAND_PLANT
NCBITaxon:371028	LAND_PLANT
NCBITaxon:371067	FUNGAL
NCBITaxon:371072	FUNGAL
NCBITaxon:371126	FUNGAL
NCBITaxon:371130	FUNGAL
NCBITaxon:371154	LAND_PLANT
NCBITaxon:371329	LAND_PLANT
NCBITaxon:371331	LAND_PLANT
NCBITaxon:371332	LAND_PLANT
NCBITaxon:371334	LAND_PLANT
NCBITaxon:371335	LAND_PLANT
NCBITaxon:371337	LAND_PLANT
NCBITaxon:371338	LAND_PLANT
NCBITaxon:371339	LAND_PLANT
NCBITaxon:371341	LAND_PLANT
NCBITaxon:371344	LAND_PLANT
NCBITaxon:371345	LAND_PLANT
NCBITaxon:371346	LAND_PLANT
NCBITaxon:371347	LAND_PLANT
NCBITaxon:371349	LAND_PLANT
NCBITaxon:371351	LAND_PLANT
NCBITaxon:371352	LAND_PLANT
NCBITaxon:371354	LAND_PLANT
NCBITaxon:371355	LAND_PLANT
NCBITaxon:371356	LAND_PLANT
NCBITaxon:371357	LAND_PLANT
NCBITaxon:371358	LAND_PLANT
NCBITaxon:371359	LAND_PLANT
NCBITaxon:371360	LAND_PLANT
NCBITaxon:371362	LAND_PLANT
NCBITaxon:371363	LAND_PLANT
NCBITaxon:371364	LAND_PLANT
NCBITaxon:371365	LAND_PLANT
NCBITaxon:371366	LAND_PLANT
NCBITaxon:371367	LAND_PLANT
NCBITaxon:371369	LAND_PLANT
NCBITaxon:371373	LAND_PLANT
NCBITaxon:371374	LAND_PLANT
NCBITaxon:371375	LAND_PLANT
NCBITaxon:371376	LAND_PLANT
NCBITaxon:371378	LAND_PLANT
NCBITaxon:371379	LAND_PLANT
NCBITaxon:371382	LAND_PLANT
NCBITaxon:371383	LAND_PLANT
NCBITaxon:371388	LAND_PLANT
NCBITaxon:371389	LAND_PLANT
NCBITaxon:371390	LAND_PLANT
NCBITaxon:371391	LAND_PLANT
NCBITaxon:371392	LAND_PLANT
NCBITaxon:371393	LAND_PLANT
NCBITaxon:371397	LAND_PLANT
NCBITaxon:371399	LAND_PLANT
NCBITaxon:371450	LAND_PLANT
NCBITaxon:371632	ACTINOBACTERIAL
NCBITaxon:371650	LAND_PLANT
NCBITaxon:371720	ACTINOBACTERIAL
NCBITaxon:371726	LAND_PLANT
NCBITaxon:371727	LAND_PLANT
NCBITaxon:371859	LAND_PLANT
NCBITaxon:372025	FUNGAL
NCBITaxon:372055	FUNGAL
NCBITaxon:372062	FUNGAL
NCBITaxon:372294	LAND_PLANT
NCBITaxon:372383	LAND_PLANT
NCBITaxon:372384	LAND_PLANT
NCBITaxon:372386	LAND_PLANT
NCBITaxon:372387	LAND_PLANT
NCBITaxon:372397	LAND_PLANT
NCBITaxon:372400	LAND_PLANT
NCBITaxon:372401	LAND_PLANT
NCBITaxon:372405	LAND_PLANT
NCBITaxon:372407	LAND_PLANT
NCBITaxon:372411	LAND_PLANT
NCBITaxon:372413	LAND_PLANT
NCBITaxon:372415	LAND_PLANT
NCBITaxon:372416	LAND_PLANT
NCBITaxon:372422	LAND_PLANT
NCBITaxon:372427	LAND_PLANT
NCBITaxon:372428	LAND_PLANT
NCBITaxon:372430	LAND_PLANT
NCBITaxon:372485	OTHER_BACTERIAL
NCBITaxon:372514	LAND_PLANT
NCBITaxon:372655	ACTINOBACTERIAL
NCBITaxon:372712	LAND_PLANT
NCBITaxon:372736	LAND_PLANT
NCBITaxon:372738	LAND_PLANT
NCBITaxon:372739	LAND_PLANT
NCBITaxon:372763	LAND_PLANT
NCBITaxon:372905	LAND_PLANT
NCBITaxon:372983	LAND_PLANT
NCBITaxon:373077	LAND_PLANT
NCBITaxon:373097	ALVEOLATE
NCBITaxon:373098	ALVEOLATE
NCBITaxon:373122	LAND_PLANT
NCBITaxon:373155	LAND_PLANT
NCBITaxon:373156	LAND_PLANT
NCBITaxon:373157	LAND_PLANT
NCBITaxon:373158	LAND_PLANT
NCBITaxon:373166	LAND_PLANT
NCBITaxon:373167	LAND_PLANT
NCBITaxon:373169	LAND_PLANT
NCBITaxon:373170	LAND_PLANT
NCBITaxon:373172	LAND_PLANT
NCBITaxon:373326	FUNGAL
NCBITaxon:373329	FUNGAL
NCBITaxon:373434	OTHER_ANIMAL
NCBITaxon:373581	FUNGAL
NCBITaxon:373585	FUNGAL
NCBITaxon:373587	FUNGAL
NCBITaxon:373588	FUNGAL
NCBITaxon:373590	FUNGAL
NCBITaxon:373637	MOLLUSK
NCBITaxon:373697	FUNGAL
NCBITaxon:373699	FUNGAL
NCBITaxon:373705	FUNGAL
NCBITaxon:373708	FUNGAL
NCBITaxon:373710	FUNGAL
NCBITaxon:373714	FUNGAL
NCBITaxon:373716	FUNGAL
NCBITaxon:373717	FUNGAL
NCBITaxon:373724	FUNGAL
NCBITaxon:373805	LAND_PLANT
NCBITaxon:373984	CYANOBACTERIAL
NCBITaxon:373994	CYANOBACTERIAL
NCBITaxon:373995	CHORDATE
NCBITaxon:374010	LAND_PLANT
NCBITaxon:374015	LAND_PLANT
NCBITaxon:374017	LAND_PLANT
NCBITaxon:374020	LAND_PLANT
NCBITaxon:374021	LAND_PLANT
NCBITaxon:374025	LAND_PLANT
NCBITaxon:374027	LAND_PLANT
NCBITaxon:374038	LAND_PLANT
NCBITaxon:374040	LAND_PLANT
NCBITaxon:374041	LAND_PLANT
NCBITaxon:374064	CHORDATE
NCBITaxon:374091	LAND_PLANT
NCBITaxon:374094	LAND_PLANT
NCBITaxon:374096	LAND_PLANT
NCBITaxon:374097	LAND_PLANT
NCBITaxon:374099	LAND_PLANT
NCBITaxon:374105	LAND_PLANT
NCBITaxon:374122	LAND_PLANT
NCBITaxon:374132	FUNGAL
NCBITaxon:374162	CYANOBACTERIAL
NCBITaxon:374417	LAND_PLANT
NCBITaxon:374685	LAND_PLANT
NCBITaxon:374692	LAND_PLANT
NCBITaxon:374705	LAND_PLANT
NCBITaxon:374709	LAND_PLANT
NCBITaxon:374711	LAND_PLANT
NCBITaxon:374715	LAND_PLANT
NCBITaxon:374720	LAND_PLANT
NCBITaxon:374721	LAND_PLANT
NCBITaxon:374723	LAND_PLANT
NCBITaxon:374729	LAND_PLANT
NCBITaxon:374751	LAND_PLANT
NCBITaxon:374957	LAND_PLANT
NCBITaxon:374961	LAND_PLANT
NCBITaxon:374964	LAND_PLANT
NCBITaxon:374971	LAND_PLANT
NCBITaxon:374974	LAND_PLANT
NCBITaxon:374975	LAND_PLANT
NCBITaxon:375111	LAND_PLANT
NCBITaxon:375122	LAND_PLANT
NCBITaxon:375128	LAND_PLANT
NCBITaxon:375137	LAND_PLANT
NCBITaxon:375145	SPONGE
NCBITaxon:375146	SPONGE
NCBITaxon:375147	SPONGE
NCBITaxon:375148	SPONGE
NCBITaxon:375149	SPONGE
NCBITaxon:375157	OTHER_BACTERIAL
NCBITaxon:375209	LAND_PLANT
NCBITaxon:375210	LAND_PLANT
NCBITaxon:375212	LAND_PLANT
NCBITaxon:375214	LAND_PLANT
NCBITaxon:375220	LAND_PLANT
NCBITaxon:375237	LAND_PLANT
NCBITaxon:375238	LAND_PLANT
NCBITaxon:375239	LAND_PLANT
NCBITaxon:375255	LAND_PLANT
NCBITaxon:375264	LAND_PLANT
NCBITaxon:375265	LAND_PLANT
NCBITaxon:375269	LAND_PLANT
NCBITaxon:375272	LAND_PLANT
NCBITaxon:375273	LAND_PLANT
NCBITaxon:375274	LAND_PLANT
NCBITaxon:375276	LAND_PLANT
NCBITaxon:375285	OTHER_BACTERIAL
NCBITaxon:375289	LAND_PLANT
NCBITaxon:375290	LAND_PLANT
NCBITaxon:375446	ACTINOBACTERIAL
NCBITaxon:375454	OTHER_STRAMENOPILE
NCBITaxon:375757	ACTINOBACTERIAL
NCBITaxon:375853	LAND_PLANT
NCBITaxon:375857	LAND_PLANT
NCBITaxon:375931	LAND_PLANT
NCBITaxon:375932	LAND_PLANT
NCBITaxon:376150	MYXOBACTERIAL
NCBITaxon:376185	FUNGAL
NCBITaxon:376187	FUNGAL
NCBITaxon:376207	LAND_PLANT
NCBITaxon:376246	LAND_PLANT
NCBITaxon:376251	LAND_PLANT
NCBITaxon:376254	LAND_PLANT
NCBITaxon:376570	LAND_PLANT
NCBITaxon:376575	LAND_PLANT
NCBITaxon:376686	OTHER_BACTERIAL
NCBITaxon:376799	LAND_PLANT
NCBITaxon:376801	LAND_PLANT
NCBITaxon:376866	LAND_PLANT
NCBITaxon:376867	LAND_PLANT
NCBITaxon:376873	LAND_PLANT
NCBITaxon:376875	LAND_PLANT
NCBITaxon:377125	LAND_PLANT
NCBITaxon:377126	LAND_PLANT
NCBITaxon:377224	LAND_PLANT
NCBITaxon:377272	LAND_PLANT
NCBITaxon:377273	LAND_PLANT
NCBITaxon:377318	LAND_PLANT
NCBITaxon:377329	LAND_PLANT
NCBITaxon:377331	LAND_PLANT
NCBITaxon:377344	LAND_PLANT
NCBITaxon:377454	LAND_PLANT
NCBITaxon:377483	LAND_PLANT
NCBITaxon:377492	LAND_PLANT
NCBITaxon:377493	LAND_PLANT
NCBITaxon:377494	LAND_PLANT
NCBITaxon:377629	OTHER_BACTERIAL
NCBITaxon:377854	OTHER_ANIMAL
NCBITaxon:377900	OTHER_ANIMAL
NCBITaxon:378017	LAND_PLANT
NCBITaxon:378027	LAND_PLANT
NCBITaxon:378183	FUNGAL
NCBITaxon:378224	LAND_PLANT
NCBITaxon:378228	LAND_PLANT
NCBITaxon:378231	LAND_PLANT
NCBITaxon:378245	LAND_PLANT
NCBITaxon:378258	FUNGAL
NCBITaxon:378295	LAND_PLANT
NCBITaxon:378315	LAND_PLANT
NCBITaxon:378320	LAND_PLANT
NCBITaxon:378329	LAND_PLANT
NCBITaxon:378330	LAND_PLANT
NCBITaxon:378331	LAND_PLANT
NCBITaxon:378341	LAND_PLANT
NCBITaxon:378414	LAND_PLANT
NCBITaxon:378436	LAND_PLANT
NCBITaxon:378437	LAND_PLANT
NCBITaxon:378445	LAND_PLANT
NCBITaxon:378454	LAND_PLANT
NCBITaxon:378465	LAND_PLANT
NCBITaxon:378581	ACTINOBACTERIAL
NCBITaxon:378681	LAND_PLANT
NCBITaxon:378682	LAND_PLANT
NCBITaxon:378688	LAND_PLANT
NCBITaxon:378690	LAND_PLANT
NCBITaxon:378691	LAND_PLANT
NCBITaxon:378806	MYXOBACTERIAL
NCBITaxon:378859	LAND_PLANT
NCBITaxon:378902	LAND_PLANT
NCBITaxon:378903	LAND_PLANT
NCBITaxon:378904	LAND_PLANT
NCBITaxon:378905	LAND_PLANT
NCBITaxon:378919	LAND_PLANT
NCBITaxon:378924	LAND_PLANT
NCBITaxon:378937	LAND_PLANT
NCBITaxon:378950	LAND_PLANT
NCBITaxon:379067	ACTINOBACTERIAL
NCBITaxon:379116	LAND_PLANT
NCBITaxon:379119	LAND_PLANT
NCBITaxon:379205	LAND_PLANT
NCBITaxon:379209	LAND_PLANT
NCBITaxon:379211	LAND_PLANT
NCBITaxon:379215	LAND_PLANT
NCBITaxon:379217	LAND_PLANT
NCBITaxon:379228	LAND_PLANT
NCBITaxon:379231	LAND_PLANT
NCBITaxon:379232	LAND_PLANT
NCBITaxon:379243	LAND_PLANT
NCBITaxon:379244	LAND_PLANT
NCBITaxon:379253	LAND_PLANT
NCBITaxon:379255	LAND_PLANT
NCBITaxon:379256	LAND_PLANT
NCBITaxon:379258	LAND_PLANT
NCBITaxon:379265	LAND_PLANT
NCBITaxon:379266	LAND_PLANT
NCBITaxon:379267	LAND_PLANT
NCBITaxon:379268	LAND_PLANT
NCBITaxon:379270	LAND_PLANT
NCBITaxon:379275	LAND_PLANT
NCBITaxon:379279	LAND_PLANT
NCBITaxon:379281	LAND_PLANT
NCBITaxon:379282	LAND_PLANT
NCBITaxon:379297	LAND_PLANT
NCBITaxon:379304	LAND_PLANT
NCBITaxon:379307	LAND_PLANT
NCBITaxon:379308	LAND_PLANT
NCBITaxon:379323	LAND_PLANT
NCBITaxon:379495	LAND_PLANT
NCBITaxon:379496	LAND_PLANT
NCBITaxon:379497	LAND_PLANT
NCBITaxon:379526	LAND_PLANT
NCBITaxon:379527	LAND_PLANT
NCBITaxon:379528	LAND_PLANT
NCBITaxon:379530	CYANOBACTERIAL
NCBITaxon:379616	LAND_PLANT
NCBITaxon:379622	LAND_PLANT
NCBITaxon:379623	LAND_PLANT
NCBITaxon:379628	LAND_PLANT
NCBITaxon:379629	LAND_PLANT
NCBITaxon:379641	LAND_PLANT
NCBITaxon:379955	LAND_PLANT
NCBITaxon:379956	LAND_PLANT
NCBITaxon:380015	FUNGAL
NCBITaxon:380021	OTHER_BACTERIAL
NCBITaxon:380072	LAND_PLANT
NCBITaxon:380073	LAND_PLANT
NCBITaxon:380075	LAND_PLANT
NCBITaxon:380076	LAND_PLANT
NCBITaxon:380077	LAND_PLANT
NCBITaxon:380091	ACTINOBACTERIAL
NCBITaxon:380129	LAND_PLANT
NCBITaxon:380486	LAND_PLANT
NCBITaxon:380487	LAND_PLANT
NCBITaxon:380488	LAND_PLANT
NCBITaxon:380489	LAND_PLANT
NCBITaxon:380490	LAND_PLANT
NCBITaxon:380491	LAND_PLANT
NCBITaxon:380527	LAND_PLANT
NCBITaxon:380559	MOLLUSK
NCBITaxon:380643	FUNGAL
NCBITaxon:380649	FUNGAL
NCBITaxon:380658	FUNGAL
NCBITaxon:380659	FUNGAL
NCBITaxon:380703	OTHER_BACTERIAL
NCBITaxon:380704	FUNGAL
NCBITaxon:380776	LAND_PLANT
NCBITaxon:380777	LAND_PLANT
NCBITaxon:380786	LAND_PLANT
NCBITaxon:381101	LAND_PLANT
NCBITaxon:381124	LAND_PLANT
NCBITaxon:381200	LAND_PLANT
NCBITaxon:381221	LAND_PLANT
NCBITaxon:381238	LAND_PLANT
NCBITaxon:381256	LAND_PLANT
NCBITaxon:381258	LAND_PLANT
NCBITaxon:381285	FUNGAL
NCBITaxon:381409	LAND_PLANT
NCBITaxon:381410	LAND_PLANT
NCBITaxon:381411	GREEN_ALGAL
NCBITaxon:381413	GREEN_ALGAL
NCBITaxon:381415	GREEN_ALGAL
NCBITaxon:381647	LAND_PLANT
NCBITaxon:381652	LAND_PLANT
NCBITaxon:381666	OTHER_BACTERIAL
NCBITaxon:381667	OTHER_STRAMENOPILE
NCBITaxon:381671	OTHER_STRAMENOPILE
NCBITaxon:381676	OTHER_STRAMENOPILE
NCBITaxon:381684	OTHER_STRAMENOPILE
NCBITaxon:381689	OTHER_STRAMENOPILE
NCBITaxon:381694	OTHER_STRAMENOPILE
NCBITaxon:381721	LAND_PLANT
NCBITaxon:381729	LAND_PLANT
NCBITaxon:381730	LAND_PLANT
NCBITaxon:381731	LAND_PLANT
NCBITaxon:381734	LAND_PLANT
NCBITaxon:381736	LAND_PLANT
NCBITaxon:381790	LAND_PLANT
NCBITaxon:381979	LAND_PLANT
NCBITaxon:381990	LAND_PLANT
NCBITaxon:381998	LAND_PLANT
NCBITaxon:382010	LAND_PLANT
NCBITaxon:382035	LAND_PLANT
NCBITaxon:382038	LAND_PLANT
NCBITaxon:382041	LAND_PLANT
NCBITaxon:382043	LAND_PLANT
NCBITaxon:382113	LAND_PLANT
NCBITaxon:382115	LAND_PLANT
NCBITaxon:382117	LAND_PLANT
NCBITaxon:382118	LAND_PLANT
NCBITaxon:382119	LAND_PLANT
NCBITaxon:382123	LAND_PLANT
NCBITaxon:382128	LAND_PLANT
NCBITaxon:382145	LAND_PLANT
NCBITaxon:382339	LAND_PLANT
NCBITaxon:382341	LAND_PLANT
NCBITaxon:382519	LAND_PLANT
NCBITaxon:382521	LAND_PLANT
NCBITaxon:382522	LAND_PLANT
NCBITaxon:383608	LAND_PLANT
NCBITaxon:383614	CYANOBACTERIAL
NCBITaxon:383629	OTHER_BACTERIAL
NCBITaxon:383632	LAND_PLANT
NCBITaxon:383638	LAND_PLANT
NCBITaxon:383640	LAND_PLANT
NCBITaxon:383643	LAND_PLANT
NCBITaxon:383645	LAND_PLANT
NCBITaxon:383647	LAND_PLANT
NCBITaxon:383648	LAND_PLANT
NCBITaxon:383653	LAND_PLANT
NCBITaxon:383655	LAND_PLANT
NCBITaxon:383656	LAND_PLANT
NCBITaxon:383657	LAND_PLANT
NCBITaxon:383658	LAND_PLANT
NCBITaxon:383670	LAND_PLANT
NCBITaxon:383671	LAND_PLANT
NCBITaxon:384038	LAND_PLANT
NCBITaxon:384043	LAND_PLANT
NCBITaxon:384295	LAND_PLANT
NCBITaxon:384306	LAND_PLANT
NCBITaxon:384309	LAND_PLANT
NCBITaxon:384321	LAND_PLANT
NCBITaxon:384399	LAND_PLANT
NCBITaxon:384404	LAND_PLANT
NCBITaxon:384406	LAND_PLANT
NCBITaxon:384655	LAND_PLANT
NCBITaxon:384659	LAND_PLANT
NCBITaxon:384660	LAND_PLANT
NCBITaxon:384676	OTHER_BACTERIAL
NCBITaxon:384894	CHORDATE
NCBITaxon:384949	LAND_PLANT
NCBITaxon:384957	LAND_PLANT
NCBITaxon:384958	LAND_PLANT
NCBITaxon:384959	LAND_PLANT
NCBITaxon:384966	LAND_PLANT
NCBITaxon:384971	LAND_PLANT
NCBITaxon:384978	LAND_PLANT
NCBITaxon:384982	LAND_PLANT
NCBITaxon:384984	LAND_PLANT
NCBITaxon:384999	LAND_PLANT
NCBITaxon:385002	LAND_PLANT
NCBITaxon:385008	LAND_PLANT
NCBITaxon:385014	LAND_PLANT
NCBITaxon:385016	LAND_PLANT
NCBITaxon:385024	RED_ALGAL
NCBITaxon:385138	LAND_PLANT
NCBITaxon:385139	LAND_PLANT
NCBITaxon:385143	LAND_PLANT
NCBITaxon:385344	LAND_PLANT
NCBITaxon:385351	LAND_PLANT
NCBITaxon:385370	LAND_PLANT
NCBITaxon:385388	LAND_PLANT
NCBITaxon:385391	LAND_PLANT
NCBITaxon:385469	OTHER_EUKARYOTIC
NCBITaxon:385492	OTHER_BACTERIAL
NCBITaxon:385555	MOLLUSK
NCBITaxon:386051	LAND_PLANT
NCBITaxon:386070	LAND_PLANT
NCBITaxon:386106	LAND_PLANT
NCBITaxon:386153	LAND_PLANT
NCBITaxon:386182	LAND_PLANT
NCBITaxon:386191	LAND_PLANT
NCBITaxon:386195	LAND_PLANT
NCBITaxon:386199	LAND_PLANT
NCBITaxon:386230	LAND_PLANT
NCBITaxon:386244	LAND_PLANT
NCBITaxon:386252	LAND_PLANT
NCBITaxon:386440	LAND_PLANT
NCBITaxon:386441	LAND_PLANT
NCBITaxon:386442	LAND_PLANT
NCBITaxon:386449	LAND_PLANT
NCBITaxon:386453	FUNGAL
NCBITaxon:387051	LAND_PLANT
NCBITaxon:387060	LAND_PLANT
NCBITaxon:387062	LAND_PLANT
NCBITaxon:387071	LAND_PLANT
NCBITaxon:387122	LAND_PLANT
NCBITaxon:387127	LAND_PLANT
NCBITaxon:387130	LAND_PLANT
NCBITaxon:387278	FUNGAL
NCBITaxon:387282	FUNGAL
NCBITaxon:387494	LAND_PLANT
NCBITaxon:387504	LAND_PLANT
NCBITaxon:387507	LAND_PLANT
NCBITaxon:387510	LAND_PLANT
NCBITaxon:387511	LAND_PLANT
NCBITaxon:387567	LAND_PLANT
NCBITaxon:387570	LAND_PLANT
NCBITaxon:387586	LAND_PLANT
NCBITaxon:387604	LAND_PLANT
NCBITaxon:387608	LAND_PLANT
NCBITaxon:387610	LAND_PLANT
NCBITaxon:387687	LAND_PLANT
NCBITaxon:387703	LAND_PLANT
NCBITaxon:387704	LAND_PLANT
NCBITaxon:387710	LAND_PLANT
NCBITaxon:387715	LAND_PLANT
NCBITaxon:387749	LAND_PLANT
NCBITaxon:387750	LAND_PLANT
NCBITaxon:387846	ACTINOBACTERIAL
NCBITaxon:387850	ACTINOBACTERIAL
NCBITaxon:387913	FUNGAL
NCBITaxon:387928	LAND_PLANT
NCBITaxon:387930	LAND_PLANT
NCBITaxon:387932	LAND_PLANT
NCBITaxon:388112	LAND_PLANT
NCBITaxon:388113	LAND_PLANT
NCBITaxon:388114	LAND_PLANT
NCBITaxon:388117	LAND_PLANT
NCBITaxon:388119	LAND_PLANT
NCBITaxon:388120	LAND_PLANT
NCBITaxon:388127	LAND_PLANT
NCBITaxon:388130	LAND_PLANT
NCBITaxon:388133	LAND_PLANT
NCBITaxon:388134	LAND_PLANT
NCBITaxon:388135	LAND_PLANT
NCBITaxon:388136	LAND_PLANT
NCBITaxon:388137	LAND_PLANT
NCBITaxon:388139	LAND_PLANT
NCBITaxon:388140	LAND_PLANT
NCBITaxon:388142	LAND_PLANT
NCBITaxon:388143	LAND_PLANT
NCBITaxon:388144	LAND_PLANT
NCBITaxon:388145	LAND_PLANT
NCBITaxon:388147	LAND_PLANT
NCBITaxon:388151	LAND_PLANT
NCBITaxon:388154	LAND_PLANT
NCBITaxon:388155	LAND_PLANT
NCBITaxon:388160	LAND_PLANT
NCBITaxon:388161	LAND_PLANT
NCBITaxon:388163	LAND_PLANT
NCBITaxon:388166	LAND_PLANT
NCBITaxon:388167	LAND_PLANT
